uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimNumbMD
2010,Male,A,Medium,Employed,40,8,20025,1,30.79319816,0
2010,Male,A,Medium,Housewife,57,6,8530,1,34.88186234,0
2009,Male,A,Small,Unemployed,46,13,26250,0,284.9991194,0
2010,Female,A,Large,Retired,73,4,23015,1,87.83581964,0
2009,Female,A,Medium,Employed,18,0,7965,0,61.51657295,0
2010,Female,D,Small,Self-employed,43,5,15095,1,84.22903844,0
2009,Female,A,Medium,Employed,21,3,8425,0,98.10372854,0
2010,Male,D,Small,Housewife,34,1,11030,0,57.0415314,0
2010,Female,A,Medium,Unemployed,31,0,12625,1,77.68823268,0
2010,Female,D,Large,Unemployed,40,1,19505,0,248.5121203,0
2009,Female,A,Medium,Employed,18,3,13665,0,26.14074792,0
2010,Male,A,Medium,Housewife,52,0,17765,1,38.06772,0
2010,Male,B,Large,Retired,46,9,13605,1,171.3729361,0
2010,Female,A,Medium,Employed,18,0,48660,0,100.833778,0
2010,Male,A,Small,Housewife,27,15,17600,0,67.42478707,0
2009,Male,B,Large,Housewife,53,13,6470,0,141.4896565,0
2009,Male,D,Small,Housewife,62,5,6135,1,148.4018477,0
2010,Male,B,Small,Unemployed,20,15,16675,0,59.40378524,0
2009,Female,E,Medium,Employed,32,12,22630,1,63.82886936,0
2010,Male,B,Small,Self-employed,24,3,9325,0,25.14133101,0
2010,Male,B,Large,Unemployed,50,14,9080,1,232.9029787,0
2009,Female,E,Medium,Self-employed,42,15,6965,1,66.94554904,0
2010,Male,D,Large,Self-employed,34,15,11325,1,249.8117276,0
2010,Male,E,Large,Housewife,70,12,9130,1,123.0199289,0
2009,Male,A,Medium,Housewife,33,5,3520,1,95.69355223,0
2010,Male,B,Small,Housewife,61,0,11020,0,200.6565503,0
2010,Female,D,Small,Employed,31,2,10950,0,24.01754355,0
2010,Female,A,Medium,Retired,51,1,10500,1,38.33660541,0
2009,Male,D,Large,Housewife,36,4,8230,1,100.9312267,0
2009,Male,E,Medium,Employed,18,4,18140,0,190.0515645,0
2010,Male,D,Large,Self-employed,46,12,13865,1,114.1413271,0
2009,Male,C,Small,Employed,34,1,15545,1,222.735365,0
2010,Female,D,Small,Retired,68,3,33810,1,161.4389472,0
2009,Male,E,Medium,Unemployed,19,4,9975,0,31.06929242,0
2010,Male,B,Small,Self-employed,53,9,5435,0,60.86038525,0
2009,Male,B,Small,Housewife,47,0,18510,0,124.3443471,0
2010,Female,D,Large,Self-employed,31,10,7540,0,139.2056697,0
2010,Male,A,Medium,Self-employed,31,1,33415,1,61.51657295,0
2009,Female,E,Medium,Housewife,32,4,8095,0,61.30612555,0
2010,Female,D,Small,Housewife,23,13,7975,0,33.76301929,0
2009,Male,C,Medium,Housewife,51,2,16150,1,123.969842,0
2009,Male,D,Large,Housewife,47,4,24505,0,148.9956325,0
2010,Male,C,Small,Employed,26,1,4115,1,36.54260314,0
2010,Female,A,Large,Retired,65,4,13225,0,27.87209298,0
2009,Male,C,Large,Employed,72,5,5480,1,58.89468755,0
2009,Male,C,Large,Housewife,57,3,10230,0,83.90453994,0
2010,Female,E,Medium,Housewife,42,0,24990,1,68.37942919,0
2010,Female,B,Large,Self-employed,23,7,7260,0,58.60474559,0
2010,Male,A,Large,Employed,51,13,16890,1,24.11879116,0
2009,Male,A,Small,Housewife,35,1,10305,1,59.70218923,0
2010,Female,E,Small,Retired,65,1,2145,1,84.9609991,0
2010,Male,A,Large,Retired,55,0,21960,0,99.57981885,0
2009,Male,E,Small,Housewife,51,14,10895,1,48.57528403,0
2009,Male,A,Medium,Employed,60,1,4945,0,25.62227499,0
2010,Male,A,Small,Self-employed,25,2,4450,1,63.17028387,0
2010,Male,B,Large,Retired,71,14,28105,1,55.29380019,0
2010,Male,A,Small,Unemployed,20,1,3785,0,29.43246223,0
2009,Male,D,Small,Self-employed,55,0,2565,0,76.05272599,0
2009,Male,A,Medium,Employed,37,0,31855,1,63.15287215,0
2009,Female,C,Large,Employed,44,4,44935,1,61.79475865,0
2009,Male,B,Large,Retired,64,0,12340,0,35.43401501,0
2009,Female,D,Small,Employed,39,0,14005,1,68.39045202,0
2010,Male,D,Large,Employed,35,12,5820,1,295.7970919,0
2010,Male,B,Large,Housewife,46,0,6180,1,216.4916013,0
2009,Female,A,Medium,Employed,24,12,17995,1,58.60474559,0
2009,Male,E,Small,Self-employed,57,7,10330,1,208.6667182,0
2009,Male,D,Medium,Housewife,34,3,12060,0,56.04309848,0
2010,Male,D,Large,Self-employed,48,7,16565,1,84.06770437,0
2010,Male,A,Large,Unemployed,41,0,18890,0,31.88091224,0
2009,Female,A,Large,Self-employed,75,7,12380,1,112.4047945,0
2010,Female,B,Small,Self-employed,41,3,5560,0,106.5803023,0
2009,Male,D,Large,Self-employed,44,8,25435,0,36.54775004,0
2009,Male,B,Medium,Employed,24,14,8085,0,156.6298557,0
2010,Female,A,Large,Self-employed,33,0,24025,1,33.67123926,0
2010,Male,E,Small,Self-employed,29,14,23705,0,19.2833619,0
2009,Male,A,Small,Housewife,55,2,47545,1,153.4523215,0
2010,Male,D,Small,Unemployed,37,3,26940,1,23.03273294,0
2009,Male,D,Medium,Unemployed,45,3,12620,0,30.41139927,0
2010,Female,D,Small,Employed,25,5,26485,1,66.94554904,0
2010,Male,D,Large,Employed,46,4,15195,1,30.5989837,0
2009,Male,D,Large,Housewife,39,2,10955,1,212.4247054,0
2010,Male,A,Large,Employed,54,2,12615,1,129.8552354,0
2009,Male,A,Medium,Unemployed,50,4,6670,1,259.0040603,0
2010,Male,B,Large,Housewife,69,1,11220,1,129.6690079,0
2010,Male,B,Medium,Employed,43,3,29445,0,50.56640552,0
2010,Female,A,Small,Housewife,52,3,17505,0,51.32331561,0
2009,Male,E,Medium,Retired,62,6,23615,1,37.59594224,0
2010,Male,A,Large,Retired,71,4,18575,1,129.8552354,0
2009,Male,C,Large,Retired,75,7,10630,0,28.96459267,0
2010,Male,A,Medium,Self-employed,42,2,15285,1,83.76263662,0
2010,Male,B,Large,Unemployed,28,10,2020,1,156.1042255,0
2010,Male,B,Medium,Housewife,31,1,8785,1,66.65715225,0
2009,Female,D,Medium,Unemployed,35,3,4645,1,201.6569069,0
2010,Female,E,Medium,Unemployed,51,1,15060,1,36.54260314,0
2009,Male,D,Medium,Housewife,46,8,2380,0,33.27619903,0
2010,Male,B,Medium,Unemployed,24,1,12360,0,25.26137811,0
2010,Male,B,Small,Housewife,34,7,8565,0,148.5612071,0
2009,Male,A,Small,Self-employed,22,8,7025,0,208.8164363,0
2009,Female,A,Small,Employed,19,13,6135,1,48.3306937,0
2010,Male,B,Large,Employed,21,0,28070,0,47.58194704,0
2010,Male,C,Small,Unemployed,25,0,15205,0,129.3156084,0
2009,Male,B,Medium,Retired,65,10,3305,1,62.73514095,0
2009,Female,D,Medium,Self-employed,39,14,9635,1,76.89987008,0
2009,Female,B,Small,Employed,25,0,20870,0,57.32800859,0
2010,Male,B,Large,Self-employed,46,2,26415,1,31.06929242,0
2010,Male,E,Large,Unemployed,34,9,2320,0,77.49504574,0
2009,Male,B,Medium,Self-employed,72,10,30000,1,51.32331561,0
2010,Male,A,Medium,Housewife,45,4,6840,1,27.92054451,0
2009,Male,D,Small,Employed,24,7,16300,0,148.4945135,0
2010,Female,A,Small,Unemployed,29,10,29860,1,232.9029787,0
2009,Male,A,Large,Self-employed,37,3,31950,1,47.58194704,0
2010,Male,B,Small,Employed,39,6,17545,0,148.4945135,0
2009,Male,E,Large,Retired,48,2,14540,0,169.7885554,0
2010,Female,B,Medium,Housewife,35,4,23710,1,139.2830008,0
2010,Male,E,Large,Retired,52,3,13500,1,31.37042579,0
2010,Female,A,Medium,Self-employed,18,1,27670,0,34.10399662,0
2009,Male,E,Large,Employed,44,3,21535,0,59.70218923,0
2010,Female,D,Large,Housewife,40,2,28955,1,123.969842,0
2010,Male,D,Medium,Self-employed,33,3,16920,0,251.432848,0
2010,Male,A,Small,Retired,72,15,21010,1,103.2132915,0
2009,Male,C,Medium,Housewife,45,10,19005,0,25.62227499,0
2010,Female,D,Large,Employed,32,7,7060,0,258.9237292,0
2010,Male,A,Large,Housewife,31,0,20035,0,207.1446249,0
2010,Female,A,Medium,Employed,44,3,9045,1,76.05272599,0
2010,Female,D,Medium,Employed,40,6,23490,0,133.2886429,0
2009,Male,A,Large,Housewife,37,12,18085,1,212.4247054,0
2009,Female,D,Small,Employed,30,7,17920,1,125.1320458,0
2010,Female,E,Small,Self-employed,45,2,25295,1,223.3475567,0
2009,Female,C,Medium,Employed,20,1,7785,0,31.81625935,0
2009,Female,A,Medium,Self-employed,42,4,18015,0,208.6667182,0
2009,Male,E,Large,Employed,39,10,2265,1,218.9832303,0
2010,Female,A,Medium,Employed,39,2,48630,0,30.85366237,0
2009,Male,E,Small,Employed,18,13,9720,0,200.6565503,0
2009,Female,A,Small,Employed,50,3,14870,0,94.65751646,0
2009,Female,C,Small,Employed,29,6,12430,1,112.8034383,0
2010,Female,A,Small,Employed,34,12,12030,1,208.6667182,0
2010,Male,B,Small,Self-employed,44,0,12360,0,114.881582,0
2009,Male,E,Small,Self-employed,49,0,8605,1,59.63322296,0
2010,Female,D,Small,Employed,35,4,34955,1,64.32860507,0
2009,Female,B,Large,Retired,53,3,21415,0,59.11189493,0
2009,Male,D,Large,Housewife,52,1,32925,0,69.72819603,0
2009,Female,E,Large,Housewife,43,4,33875,0,17.999002,0
2010,Male,B,Medium,Employed,45,2,8420,0,71.71655605,0
2010,Female,C,Large,Employed,57,7,9185,0,136.1308048,0
2009,Male,E,Medium,Housewife,28,9,13520,1,171.3729361,0
2010,Male,B,Medium,Employed,23,5,17550,0,63.5211087,0
2009,Female,A,Large,Unemployed,41,0,3840,1,25.00982043,0
2009,Female,C,Medium,Self-employed,53,4,8535,1,185.1345389,0
2010,Male,D,Medium,Self-employed,46,11,11310,0,223.3085718,0
2009,Male,E,Medium,Employed,29,5,26635,1,58.30755679,0
2009,Male,B,Medium,Retired,55,2,13680,1,31.06929242,0
2009,Female,D,Medium,Self-employed,57,1,8760,0,240.0004036,0
2009,Male,C,Large,Unemployed,51,1,18220,0,166.5549379,0
2010,Male,E,Large,Retired,67,3,49065,1,60.86038525,0
2010,Male,E,Small,Employed,39,1,19420,1,62.06252553,0
2010,Female,D,Medium,Housewife,32,9,5875,1,124.3443471,0
2009,Male,A,Large,Self-employed,57,1,19395,1,47.58194704,0
2009,Female,E,Large,Employed,18,0,6180,0,64.12305444,0
2010,Female,B,Medium,Housewife,39,12,8370,0,33.29429778,0
2009,Female,A,Large,Housewife,51,1,14785,1,92.10692821,0
2009,Male,A,Small,Unemployed,60,4,15060,1,181.4165594,0
2009,Female,D,Medium,Employed,48,13,16255,1,205.4307964,0
2010,Female,D,Large,Self-employed,22,1,2970,0,45.66982293,0
2009,Female,D,Medium,Retired,49,0,19735,0,70.87357842,0
2009,Female,C,Medium,Retired,50,15,5325,0,237.4189585,0
2010,Male,A,Small,Housewife,27,1,3700,1,65.3447011,0
2009,Male,D,Medium,Self-employed,39,8,20070,1,58.91132801,0
2009,Male,C,Large,Self-employed,33,1,38835,1,148.9956325,0
2010,Male,E,Small,Employed,37,2,8585,0,61.51657295,0
2009,Male,E,Small,Employed,21,4,17165,1,212.4247054,0
2010,Male,A,Large,Unemployed,49,14,4450,1,249.8117276,0
2009,Male,B,Large,Retired,61,1,21340,0,59.22386837,0
2010,Male,B,Large,Retired,61,14,37150,1,64.53563007,0
2010,Male,B,Medium,Housewife,21,8,17245,0,168.6499611,0
2009,Female,C,Large,Housewife,41,0,10635,1,77.49504574,0
2010,Female,D,Small,Employed,40,1,7550,1,222.2151274,0
2010,Male,A,Small,Housewife,34,4,32600,0,141.0368682,0
2010,Male,D,Small,Housewife,24,4,24185,0,37.31536383,0
2009,Male,A,Small,Employed,24,2,22620,1,157.245582,0
2010,Female,D,Small,Unemployed,57,9,28280,1,20.86448407,0
2010,Male,A,Small,Employed,49,11,15760,0,18.23804646,0
2009,Female,A,Medium,Employed,49,7,16910,1,150.2239631,0
2010,Male,D,Large,Retired,73,0,3615,0,223.3475567,0
2010,Male,A,Small,Employed,18,8,24780,0,181.4165594,0
2009,Male,A,Large,Housewife,46,0,14445,1,33.73278519,0
2009,Female,D,Large,Retired,62,6,12225,1,69.72819603,0
2009,Male,E,Large,Retired,74,14,14025,0,180.0831298,0
2010,Female,E,Medium,Employed,50,6,18490,1,94.29603751,0
2009,Male,E,Medium,Employed,29,3,29710,1,141.0368682,0
2010,Male,C,Large,Employed,34,7,1135,0,59.8409496,0
2010,Male,E,Small,Self-employed,37,2,39150,1,27.83505842,0
2010,Male,B,Large,Employed,35,8,5200,1,208.6667182,0
2009,Female,A,Medium,Self-employed,19,1,23615,1,94.65751646,0
2009,Female,D,Medium,Unemployed,53,3,25180,0,34.81202424,0
2009,Male,D,Large,Retired,59,5,18240,1,218.9832303,0
2010,Male,D,Large,Retired,63,12,7665,1,222.6929824,0
2009,Female,E,Large,Housewife,52,11,24175,0,65.2951547,0
2010,Female,D,Small,Housewife,37,7,4195,0,58.59040352,0
2009,Male,E,Small,Employed,42,1,8640,0,162.9324677,0
2010,Male,E,Large,Retired,58,3,23430,1,284.9991194,0
2010,Male,A,Medium,Retired,50,2,9480,0,245.331155,0
2010,Male,A,Medium,Unemployed,38,1,13655,0,207.1446249,0
2010,Male,D,Large,Employed,57,14,11865,1,26.55546013,0
2010,Male,A,Small,Housewife,40,4,19895,0,184.4785165,0
2009,Male,B,Medium,Self-employed,28,10,24180,0,30.5989837,0
2009,Male,C,Medium,Unemployed,44,6,24005,1,51.09148195,0
2009,Male,A,Medium,Unemployed,36,12,24115,0,24.32094795,0
2009,Male,A,Medium,Housewife,45,3,8480,0,161.4389472,0
2009,Male,E,Large,Retired,73,2,27935,1,270.874006,0
2009,Male,A,Large,Unemployed,23,4,23610,1,68.95196256,0
2010,Male,C,Small,Employed,31,2,9375,0,40.08261306,0
2010,Male,B,Small,Retired,57,0,6290,1,25.91743539,0
2009,Male,A,Medium,Self-employed,24,3,18205,0,295.7970919,0
2010,Male,E,Medium,Housewife,48,6,23515,1,212.4247054,0
2010,Female,D,Large,Employed,40,0,6890,1,103.9493988,0
2009,Male,A,Large,Housewife,71,13,24290,1,123.0199289,0
2010,Female,D,Medium,Self-employed,64,15,22205,1,133.2886429,0
2010,Female,D,Large,Housewife,48,4,21760,0,216.4916013,0
2010,Male,A,Large,Employed,50,3,7265,0,21.45273029,0
2010,Male,D,Large,Employed,34,13,29235,1,50.56640552,0
2009,Male,A,Small,Employed,35,0,7760,1,59.40378524,0
2009,Male,E,Medium,Employed,36,9,46585,1,19.20951704,0
2009,Male,E,Large,Employed,41,2,6695,1,114.1467007,0
2009,Female,D,Medium,Employed,19,15,12425,0,222.6929824,0
2010,Female,A,Small,Self-employed,28,3,7480,0,212.4247054,0
2009,Male,E,Medium,Employed,56,0,9920,1,103.4727356,0
2009,Male,E,Large,Retired,70,6,18510,1,103.4727356,0
2010,Female,A,Large,Housewife,27,6,28945,0,112.8034383,0
2010,Male,B,Medium,Housewife,33,5,30550,0,182.367931,0
2010,Male,C,Small,Self-employed,29,7,23110,1,58.91132801,0
2009,Female,A,Medium,Housewife,37,6,16410,0,282.3344767,0
2010,Female,C,Small,Unemployed,19,0,16375,0,25.22514012,0
2009,Male,A,Small,Self-employed,35,2,2295,1,208.6667182,0
2009,Female,D,Large,Employed,54,2,3435,0,44.92088199,0
2009,Male,A,Small,Employed,43,15,19020,1,160.3435748,0
2009,Male,B,Medium,Unemployed,18,0,7610,0,150.2239631,0
2009,Male,B,Large,Retired,69,10,17310,0,20.86448407,0
2009,Male,B,Large,Retired,51,4,8655,1,71.66099406,0
2009,Female,A,Small,Employed,57,5,27525,1,68.9093508,0
2010,Male,E,Medium,Housewife,55,14,24960,0,84.22903844,0
2009,Male,A,Large,Retired,67,14,38800,1,25.52342981,0
2010,Male,A,Large,Employed,35,0,7285,1,91.54176264,0
2010,Female,A,Medium,Employed,30,1,5315,1,76.98652096,0
2010,Male,A,Large,Retired,64,12,29045,1,123.0152076,0
2009,Female,D,Large,Employed,33,9,11700,0,19.2164848,0
2010,Male,B,Medium,Self-employed,46,2,8205,1,78.33993486,0
2010,Male,A,Large,Retired,61,9,6675,0,29.82213153,0
2010,Male,A,Small,Housewife,52,8,4550,0,212.4247054,0
2009,Male,E,Medium,Employed,43,10,9315,1,60.91112257,0
2009,Male,E,Small,Unemployed,44,12,9055,1,23.6720664,0
2009,Male,C,Medium,Self-employed,31,7,8130,1,270.7883545,0
2010,Female,C,Large,Self-employed,49,11,8195,0,293.5560359,0
2010,Female,D,Small,Retired,64,7,31680,0,284.9991194,0
2010,Male,D,Large,Retired,75,10,1340,1,103.9493988,0
2009,Male,B,Large,Employed,41,0,21800,1,45.411434,0
2009,Male,B,Small,Unemployed,39,7,13970,1,189.9730181,0
2010,Female,C,Medium,Retired,50,4,15525,1,73.85052034,0
2009,Female,E,Large,Retired,70,4,21795,0,140.4108252,0
2009,Male,D,Large,Self-employed,42,9,12410,1,114.1413271,0
2010,Male,D,Large,Retired,69,1,39855,0,218.9832303,0
2009,Male,A,Medium,Self-employed,53,7,26505,1,260.3601885,0
2009,Male,C,Large,Housewife,38,11,6130,0,189.9730181,0
2010,Male,B,Small,Self-employed,35,2,21900,1,169.7885554,0
2010,Female,A,Medium,Self-employed,36,2,13590,1,66.11361207,0
2010,Male,D,Medium,Employed,51,2,16095,1,114.1467007,0
2010,Female,C,Small,Retired,47,8,10495,0,87.14669097,0
2009,Male,D,Medium,Self-employed,41,0,17780,0,87.83581964,0
2010,Female,C,Small,Housewife,36,0,8430,0,41.2451199,0
2010,Male,B,Large,Retired,63,12,17705,1,26.7213619,0
2010,Female,B,Medium,Unemployed,53,9,8705,1,22.24129416,0
2010,Male,A,Large,Housewife,38,3,47285,1,94.36462339,0
2010,Female,A,Small,Self-employed,20,0,29145,0,239.4551701,0
2009,Male,D,Large,Employed,69,1,19695,1,139.2830008,0
2009,Male,A,Small,Housewife,55,6,43585,1,181.4165594,0
2009,Female,B,Large,Retired,71,7,8700,1,30.37476431,0
2009,Male,A,Small,Employed,28,2,8540,0,94.29603751,0
2009,Male,D,Large,Employed,44,11,27960,1,216.4916013,0
2010,Male,C,Large,Housewife,21,5,19835,0,93.38235115,0
2010,Male,C,Small,Self-employed,42,4,47785,0,38.77083633,0
2009,Female,D,Large,Self-employed,30,5,38120,0,76.98652096,0
2009,Male,B,Medium,Retired,75,15,28215,0,64.32860507,0
2010,Female,A,Medium,Unemployed,50,4,17170,1,76.89987008,0
2009,Female,E,Large,Employed,47,7,13500,1,63.15287215,0
2010,Female,B,Small,Employed,22,6,9470,0,148.5612071,0
2009,Male,A,Medium,Employed,33,0,15185,1,178.2443114,0
2009,Male,B,Large,Self-employed,55,12,37965,0,38.06772,0
2010,Female,A,Small,Employed,31,8,23380,0,37.31536383,0
2009,Male,B,Large,Housewife,60,3,7750,1,249.7835716,0
2009,Male,A,Medium,Housewife,24,4,6675,1,174.6445246,0
2010,Female,E,Medium,Unemployed,19,1,10300,0,27.01981982,0
2009,Male,B,Medium,Employed,41,2,13480,0,168.6499611,0
2010,Male,D,Medium,Retired,69,10,9220,1,31.48099884,0
2010,Male,C,Medium,Employed,40,2,12025,1,31.48099884,0
2010,Female,C,Medium,Self-employed,36,3,38195,0,103.4727356,0
2010,Female,A,Medium,Self-employed,34,11,21095,1,27.50305391,0
2010,Female,A,Medium,Retired,63,7,22000,0,162.666477,0
2010,Male,A,Small,Employed,34,2,47815,0,106.5583041,0
2010,Female,B,Large,Self-employed,49,10,17430,1,168.6499611,0
2009,Male,B,Large,Unemployed,40,0,10340,1,71.78834285,0
2010,Male,A,Large,Unemployed,41,5,29155,0,136.1308048,0
2009,Female,C,Small,Self-employed,35,4,17555,0,17.999002,0
2009,Male,A,Medium,Self-employed,38,3,12485,0,248.5121203,0
2009,Male,B,Medium,Employed,37,6,19060,1,62.73514095,0
2010,Male,A,Small,Self-employed,33,13,5220,1,147.9690558,0
2010,Female,A,Medium,Employed,24,3,9600,1,90.21472555,0
2009,Female,C,Medium,Housewife,35,13,22225,0,63.17028387,0
2010,Female,A,Medium,Unemployed,59,10,8000,1,91.45292269,0
2010,Male,A,Medium,Self-employed,44,4,11765,1,211.8309492,0
2009,Male,A,Large,Self-employed,29,14,10290,1,29.1257717,0
2010,Female,D,Medium,Unemployed,30,0,25695,0,88.29014956,0
2010,Male,B,Small,Housewife,24,3,2850,0,74.57233929,0
2009,Male,E,Medium,Employed,38,3,23025,0,138.5066713,0
2010,Male,C,Large,Self-employed,46,3,4845,1,106.5583041,0
2009,Female,A,Medium,Housewife,46,9,5240,1,56.70111618,0
2009,Male,A,Large,Housewife,39,4,26815,1,59.11189493,0
2009,Male,B,Medium,Retired,69,7,13675,1,114.881582,0
2009,Male,E,Large,Self-employed,44,9,18530,1,141.0368682,0
2009,Male,A,Large,Unemployed,74,10,16235,1,253.6198858,0
2010,Female,A,Medium,Self-employed,32,5,23430,0,103.9493988,0
2010,Male,A,Large,Retired,47,11,12520,1,234.675271,0
2010,Female,A,Small,Self-employed,20,2,2835,0,99.28308074,0
2009,Male,E,Medium,Self-employed,47,3,23445,1,17.999002,0
2010,Female,E,Medium,Unemployed,30,6,9055,0,148.4945135,0
2009,Male,D,Medium,Self-employed,41,1,15440,1,82.67020711,0
2010,Male,A,Small,Housewife,23,7,12700,1,139.637282,0
2009,Female,A,Small,Employed,27,6,4165,0,37.31536383,0
2009,Female,E,Small,Retired,66,12,8185,0,139.2830008,0
2009,Male,E,Large,Self-employed,62,12,22950,1,212.4247054,0
2010,Female,E,Medium,Housewife,46,0,2515,0,150.2239631,0
2009,Male,E,Medium,Housewife,41,0,15910,0,49.59668535,0
2010,Female,B,Small,Employed,31,0,2270,0,218.9832303,0
2009,Male,D,Large,Retired,60,1,35370,0,50.6257826,0
2009,Male,A,Medium,Employed,25,7,20005,0,31.60580864,0
2010,Female,D,Medium,Unemployed,35,3,24850,0,222.711392,0
2010,Female,D,Medium,Self-employed,48,5,10405,1,57.0415314,0
2010,Male,A,Large,Retired,61,6,10150,1,26.41407409,0
2009,Male,D,Large,Retired,61,2,25980,0,160.3435748,0
2009,Female,C,Medium,Self-employed,48,3,6040,1,114.1467007,0
2010,Male,D,Large,Housewife,66,0,10965,1,95.69355223,0
2009,Male,C,Small,Housewife,35,0,7860,1,47.58194704,0
2009,Female,B,Medium,Self-employed,28,13,11720,0,61.51657295,0
2010,Female,D,Large,Employed,41,14,13405,0,44.79860971,0
2010,Female,A,Large,Employed,33,3,10330,1,84.9609991,0
2009,Male,A,Small,Employed,48,15,14270,1,47.58194704,0
2009,Male,E,Small,Unemployed,24,0,16560,0,55.96459579,0
2010,Female,B,Medium,Housewife,28,0,18040,1,28.49395606,0
2010,Male,D,Medium,Retired,50,3,21920,1,293.5560359,0
2009,Female,D,Medium,Housewife,52,3,28680,1,31.88091224,0
2010,Male,B,Medium,Housewife,29,0,4460,0,114.1413271,0
2010,Male,B,Small,Housewife,49,1,1685,1,32.3905212,0
2009,Male,D,Small,Employed,33,1,28200,0,24.13748405,0
2009,Male,B,Large,Employed,29,1,26935,0,23.97168003,0
2010,Male,D,Small,Employed,19,10,18070,0,148.3685156,0
2010,Female,A,Large,Self-employed,41,15,4000,1,34.15043101,0
2009,Female,C,Medium,Unemployed,41,8,8285,0,68.77710211,0
2009,Male,A,Medium,Employed,41,10,8290,1,237.675525,0
2010,Male,D,Small,Employed,41,9,21495,0,129.3156084,0
2010,Female,E,Medium,Employed,38,10,22430,1,200.6565503,0
2009,Male,B,Large,Employed,44,7,27575,1,70.06509679,0
2010,Male,B,Large,Retired,69,5,2660,0,83.76263662,0
2010,Male,A,Medium,Employed,21,3,4885,0,186.6850127,0
2009,Male,D,Small,Employed,24,1,12375,0,20.3350899,0
2010,Female,A,Small,Employed,37,7,24305,1,259.0040603,0
2010,Male,D,Medium,Employed,23,15,10125,0,202.5335882,0
2010,Female,B,Small,Retired,54,1,30920,1,21.95355362,0
2009,Female,D,Medium,Employed,37,7,13050,0,50.6257826,0
2009,Male,D,Large,Employed,31,3,16045,1,25.7140109,0
2010,Male,B,Medium,Employed,20,7,13995,1,222.711392,0
2010,Male,A,Medium,Employed,55,7,12845,1,201.3918071,0
2010,Female,E,Large,Employed,33,12,24795,0,225.1417422,0
2010,Female,A,Medium,Self-employed,43,2,19100,1,60.07300249,0
2010,Male,D,Large,Retired,46,3,42405,1,207.1446249,0
2009,Male,D,Medium,Self-employed,28,6,19115,0,114.1413271,0
2009,Male,C,Large,Self-employed,57,4,24885,0,32.04149695,0
2010,Female,E,Small,Housewife,43,1,16880,0,171.3729361,0
2010,Female,E,Small,Self-employed,41,7,6375,0,232.9029787,0
2010,Female,E,Medium,Self-employed,37,5,18730,1,138.5066713,0
2009,Female,E,Large,Unemployed,32,1,29970,1,26.51332544,0
2009,Female,B,Large,Unemployed,31,3,22720,1,162.9324677,0
2010,Male,E,Small,Employed,35,7,10055,0,40.0945365,0
2009,Female,E,Medium,Housewife,54,7,12420,0,249.7835716,0
2009,Male,D,Medium,Employed,52,8,48700,0,148.4018477,0
2010,Male,E,Medium,Retired,72,7,17620,1,68.97630254,0
2009,Male,A,Large,Housewife,34,0,16175,0,122.4496948,0
2009,Male,A,Medium,Self-employed,33,13,9835,1,206.2302755,0
2010,Male,B,Small,Employed,57,14,44800,1,45.65564192,0
2010,Female,A,Medium,Housewife,47,4,5995,1,147.9690558,0
2009,Male,B,Medium,Self-employed,32,0,40680,0,23.46029027,0
2009,Male,B,Small,Employed,38,2,15875,0,15.70531045,0
2009,Male,E,Large,Employed,34,1,10555,0,27.20106876,0
2010,Female,C,Small,Housewife,24,6,13635,0,59.40378524,0
2010,Male,B,Medium,Retired,48,3,9170,1,201.6569069,0
2009,Male,A,Small,Employed,34,8,10420,0,58.89468755,0
2010,Male,A,Small,Employed,27,13,14810,1,249.7835716,0
2010,Female,B,Large,Housewife,35,3,7085,0,250.8413259,0
2009,Male,B,Small,Employed,39,2,21200,1,47.98269849,0
2010,Male,B,Small,Self-employed,38,4,22030,0,129.6690079,0
2009,Male,B,Small,Self-employed,34,1,3190,1,61.11231366,0
2010,Male,E,Medium,Unemployed,63,11,2160,1,167.9366556,0
2009,Male,B,Small,Housewife,36,0,5770,0,122.4496948,0
2009,Male,B,Medium,Retired,68,0,9820,1,63.50810856,0
2010,Male,C,Medium,Housewife,69,13,19345,1,99.57981885,0
2010,Female,D,Small,Unemployed,42,0,14425,1,32.15775954,0
2010,Male,A,Medium,Employed,24,13,8270,1,78.33993486,0
2009,Male,B,Medium,Self-employed,34,0,25480,1,157.245582,0
2009,Female,C,Small,Retired,58,7,15865,1,51.33277755,0
2010,Male,B,Medium,Housewife,34,1,23175,1,77.49504574,0
2009,Male,A,Large,Retired,75,8,44340,1,190.0515645,0
2010,Male,C,Small,Employed,27,7,37630,1,50.1264516,0
2010,Male,C,Small,Employed,41,15,25025,1,222.711392,0
2009,Male,A,Large,Retired,71,13,8750,0,156.6298557,0
2009,Male,C,Medium,Self-employed,18,4,7585,1,189.9730181,0
2009,Female,A,Medium,Employed,25,2,16670,1,28.95139071,0
2010,Male,E,Large,Self-employed,26,0,19605,1,34.81095528,0
2010,Male,A,Medium,Housewife,31,6,7505,1,66.12046108,0
2010,Male,E,Large,Unemployed,27,6,9455,1,32.72004014,0
2009,Male,E,Medium,Employed,32,9,24195,1,221.7063984,0
2010,Female,D,Large,Housewife,48,11,31835,1,128.5434648,0
2009,Female,E,Medium,Unemployed,28,2,27885,0,208.6667182,0
2009,Female,A,Small,Unemployed,37,15,2420,1,76.05272599,0
